lux,temperature,moisture,timestamp
3904.4,26.2,56,2026-04-17T11:05:03.140029
3897.4,25.2,56,2026-04-17T11:06:03.140029
3992.5,25.6,56,2026-04-17T11:07:03.140029
3880.7,25.2,56,2026-04-17T11:08:03.140029
4071.6,25.8,56,2026-04-17T11:09:03.140029
3858.5,26.2,55,2026-04-17T11:10:03.140029
4066.7,25.5,55,2026-04-17T11:11:03.140029
4078.2,25.8,55,2026-04-17T11:12:03.140029
4253.6,26.6,55,2026-04-17T11:13:03.140029
3925.5,26.2,55,2026-04-17T11:14:03.140029
3974.7,25.6,55,2026-04-17T11:15:03.140029
4116.0,25.3,55,2026-04-17T11:16:03.140029
4235.3,25.4,54,2026-04-17T11:17:03.140029
4132.2,25.4,54,2026-04-17T11:18:03.140029
3943.3,26.5,54,2026-04-17T11:19:03.140029
4114.1,25.7,54,2026-04-17T11:20:03.140029
3901.8,25.4,54,2026-04-17T11:21:03.140029
4251.6,25.9,54,2026-04-17T11:22:03.140029
4181.3,26.3,54,2026-04-17T11:23:03.140029
4100.9,26.3,53,2026-04-17T11:24:03.140029
3855.9,25.0,53,2026-04-17T11:25:03.140029
4008.9,26.6,53,2026-04-17T11:26:03.140029
3905.1,25.6,53,2026-04-17T11:27:03.140029
4122.5,24.8,53,2026-04-17T11:28:03.140029
3953.2,25.3,53,2026-04-17T11:29:03.140029
3951.8,25.2,52,2026-04-17T11:30:03.140029
4149.2,24.8,52,2026-04-17T11:31:03.140029
4098.2,25.8,52,2026-04-17T11:32:03.140029
4150.4,25.0,52,2026-04-17T11:33:03.140029
4027.2,26.5,52,2026-04-17T11:34:03.140029
3866.0,25.3,52,2026-04-17T11:35:03.140029
4043.5,26.6,52,2026-04-17T11:36:03.140029
3881.4,26.0,52,2026-04-17T11:37:03.140029
4214.3,25.1,52,2026-04-17T11:38:03.140029
4045.6,26.2,51,2026-04-17T11:39:03.140029
4073.3,26.3,51,2026-04-17T11:40:03.140029
4090.7,24.9,51,2026-04-17T11:41:03.140029
4134.0,25.2,51,2026-04-17T11:42:03.140029
4206.1,26.4,51,2026-04-17T11:43:03.140029
4080.8,25.4,51,2026-04-17T11:44:03.140029
3915.9,24.9,51,2026-04-17T11:45:03.140029
4126.7,25.0,51,2026-04-17T11:46:03.140029
4115.8,26.0,51,2026-04-17T11:47:03.140029
4009.7,25.1,50,2026-04-17T11:48:03.140029
4207.1,24.9,50,2026-04-17T11:49:03.140029
4120.7,25.1,50,2026-04-17T11:50:03.140029
3895.2,26.4,50,2026-04-17T11:51:03.140029
4077.5,25.8,50,2026-04-17T11:52:03.140029
3897.9,26.7,50,2026-04-17T11:53:03.140029
3931.2,26.4,50,2026-04-17T11:54:03.140029
4222.4,25.5,49,2026-04-17T11:55:03.140029
3955.6,25.3,49,2026-04-17T11:56:03.140029
3912.0,25.9,49,2026-04-17T11:57:03.140029
4156.6,26.4,49,2026-04-17T11:58:03.140029
4203.5,26.4,49,2026-04-17T11:59:03.140029
4413.6,26.6,49,2026-04-17T12:00:03.140029
4203.9,26.8,49,2026-04-17T12:01:03.140029
4346.0,25.2,49,2026-04-17T12:02:03.140029
4209.9,25.4,48,2026-04-17T12:03:03.140029
4541.5,25.6,48,2026-04-17T12:04:03.140029
4328.3,25.1,48,2026-04-17T12:05:03.140029
4422.6,25.5,48,2026-04-17T12:06:03.140029
4562.9,26.8,48,2026-04-17T12:07:03.140029
4483.5,26.0,48,2026-04-17T12:08:03.140029
4281.3,26.3,48,2026-04-17T12:09:03.140029
4307.5,26.5,48,2026-04-17T12:10:03.140029
4379.0,25.2,47,2026-04-17T12:11:03.140029
4414.3,26.7,47,2026-04-17T12:12:03.140029
4497.6,25.6,47,2026-04-17T12:13:03.140029
4363.4,25.7,47,2026-04-17T12:14:03.140029
4560.2,26.2,47,2026-04-17T12:15:03.140029
4227.6,26.7,47,2026-04-17T12:16:03.140029
4370.6,26.3,47,2026-04-17T12:17:03.140029
4271.8,25.9,47,2026-04-17T12:18:03.140029
4313.1,25.5,47,2026-04-17T12:19:03.140029
4284.2,26.0,46,2026-04-17T12:20:03.140029
4496.1,25.8,46,2026-04-17T12:21:03.140029
4265.6,25.9,46,2026-04-17T12:22:03.140029
4207.3,26.8,46,2026-04-17T12:23:03.140029
4282.3,25.2,46,2026-04-17T12:24:03.140029
4474.0,25.4,46,2026-04-17T12:25:03.140029
4486.5,26.7,46,2026-04-17T12:26:03.140029
4279.6,25.3,46,2026-04-17T12:27:03.140029
4530.3,25.6,45,2026-04-17T12:28:03.140029
4496.8,25.4,45,2026-04-17T12:29:03.140029
4246.9,25.9,45,2026-04-17T12:30:03.140029
4413.3,25.1,45,2026-04-17T12:31:03.140029
4360.5,25.3,45,2026-04-17T12:32:03.140029
4500.2,25.3,45,2026-04-17T12:33:03.140029
4442.6,25.6,45,2026-04-17T12:34:03.140029
4460.9,26.1,44,2026-04-17T12:35:03.140029
4510.5,25.8,44,2026-04-17T12:36:03.140029
4499.4,26.4,44,2026-04-17T12:37:03.140029
4437.9,26.3,44,2026-04-17T12:38:03.140029
4334.5,26.6,44,2026-04-17T12:39:03.140029
4440.9,26.5,44,2026-04-17T12:40:03.140029
4239.0,25.2,44,2026-04-17T12:41:03.140029
4326.4,25.8,43,2026-04-17T12:42:03.140029
4319.5,26.1,43,2026-04-17T12:43:03.140029
4465.7,26.8,43,2026-04-17T12:44:03.140029
4553.5,25.5,43,2026-04-17T12:45:03.140029
4403.2,25.4,43,2026-04-17T12:46:03.140029
4399.1,26.3,43,2026-04-17T12:47:03.140029
4389.4,26.2,43,2026-04-17T12:48:03.140029
4447.5,25.2,43,2026-04-17T12:49:03.140029
4389.4,26.3,43,2026-04-17T12:50:03.140029
4407.2,26.7,42,2026-04-17T12:51:03.140029
4320.5,25.1,42,2026-04-17T12:52:03.140029
4379.4,25.8,42,2026-04-17T12:53:03.140029
4399.9,26.5,42,2026-04-17T12:54:03.140029
4415.4,26.1,42,2026-04-17T12:55:03.140029
4357.6,26.4,42,2026-04-17T12:56:03.140029
4282.8,25.8,41,2026-04-17T12:57:03.140029
4570.0,25.2,41,2026-04-17T12:58:03.140029
4406.8,26.4,41,2026-04-17T12:59:03.140029
4623.3,25.9,41,2026-04-17T13:00:03.140029
4444.5,26.5,41,2026-04-17T13:01:03.140029
4418.4,26.7,41,2026-04-17T13:02:03.140029
4622.5,25.3,41,2026-04-17T13:03:03.140029
4621.7,26.1,41,2026-04-17T13:04:03.140029
4421.6,25.9,40,2026-04-17T13:05:03.140029
4632.5,26.1,40,2026-04-17T13:06:03.140029
4541.7,25.1,40,2026-04-17T13:07:03.140029
4384.9,25.4,40,2026-04-17T13:08:03.140029
4654.9,24.8,40,2026-04-17T13:09:03.140029
4430.0,25.2,40,2026-04-17T13:10:03.140029
4353.3,25.1,75,2026-04-17T13:11:03.140029
4626.9,25.6,74,2026-04-17T13:12:03.140029
4534.8,26.1,74,2026-04-17T13:13:03.140029
4693.7,26.5,74,2026-04-17T13:14:03.140029
4370.3,25.7,74,2026-04-17T13:15:03.140029
4637.9,25.4,74,2026-04-17T13:16:03.140029
4475.7,26.7,74,2026-04-17T13:17:03.140029
4584.0,25.3,74,2026-04-17T13:18:03.140029
4568.4,25.1,73,2026-04-17T13:19:03.140029
4472.7,25.8,73,2026-04-17T13:20:03.140029
4618.8,24.8,73,2026-04-17T13:21:03.140029
4475.3,25.4,73,2026-04-17T13:22:03.140029
4681.1,25.0,73,2026-04-17T13:23:03.140029
4396.5,26.7,73,2026-04-17T13:24:03.140029
4352.4,26.3,73,2026-04-17T13:25:03.140029
4611.0,25.3,73,2026-04-17T13:26:03.140029
4564.7,25.1,72,2026-04-17T13:27:03.140029
4400.1,25.9,72,2026-04-17T13:28:03.140029
4385.3,25.7,72,2026-04-17T13:29:03.140029
4566.9,26.7,72,2026-04-17T13:30:03.140029
4412.0,26.3,72,2026-04-17T13:31:03.140029
4680.5,26.3,72,2026-04-17T13:32:03.140029
4498.1,25.9,72,2026-04-17T13:33:03.140029
4351.4,24.9,72,2026-04-17T13:34:03.140029
4601.1,24.8,71,2026-04-17T13:35:03.140029
4431.3,26.7,71,2026-04-17T13:36:03.140029
4610.8,26.6,71,2026-04-17T13:37:03.140029
4565.9,25.1,71,2026-04-17T13:38:03.140029
4318.1,25.5,71,2026-04-17T13:39:03.140029
4346.4,25.9,71,2026-04-17T13:40:03.140029
4496.9,26.0,71,2026-04-17T13:41:03.140029
4607.2,26.7,71,2026-04-17T13:42:03.140029
4680.3,26.5,70,2026-04-17T13:43:03.140029
4661.1,25.3,70,2026-04-17T13:44:03.140029
4614.6,25.0,70,2026-04-17T13:45:03.140029
4581.7,24.9,70,2026-04-17T13:46:03.140029
4312.2,26.3,70,2026-04-17T13:47:03.140029
4455.4,26.2,70,2026-04-17T13:48:03.140029
4636.7,25.2,70,2026-04-17T13:49:03.140029
4391.1,24.9,70,2026-04-17T13:50:03.140029
4548.2,25.1,69,2026-04-17T13:51:03.140029
4361.6,25.1,69,2026-04-17T13:52:03.140029
4673.9,26.0,69,2026-04-17T13:53:03.140029
4376.0,26.3,69,2026-04-17T13:54:03.140029
4437.9,26.2,69,2026-04-17T13:55:03.140029
4431.3,26.3,69,2026-04-17T13:56:03.140029
4602.1,25.8,69,2026-04-17T13:57:03.140029
4345.8,24.9,69,2026-04-17T13:58:03.140029
4639.4,25.6,69,2026-04-17T13:59:03.140029
4199.7,25.1,68,2026-04-17T14:00:03.140029
4240.5,24.7,68,2026-04-17T14:01:03.140029
4424.8,25.3,68,2026-04-17T14:02:03.140029
4407.5,23.9,68,2026-04-17T14:03:03.140029
4372.3,25.8,68,2026-04-17T14:04:03.140029
4196.2,25.8,68,2026-04-17T14:05:03.140029
4303.8,25.2,68,2026-04-17T14:06:03.140029
4321.3,25.1,67,2026-04-17T14:07:03.140029
4466.1,25.3,67,2026-04-17T14:08:03.140029
4379.9,25.4,67,2026-04-17T14:09:03.140029
4194.5,25.3,67,2026-04-17T14:10:03.140029
4219.2,24.2,67,2026-04-17T14:11:03.140029
4455.2,25.0,67,2026-04-17T14:12:03.140029
4526.9,24.6,67,2026-04-17T14:13:03.140029
4574.9,25.0,67,2026-04-17T14:14:03.140029
4329.1,24.7,67,2026-04-17T14:15:03.140029
4362.7,24.5,67,2026-04-17T14:16:03.140029
4242.5,25.8,66,2026-04-17T14:17:03.140029
4370.6,25.7,66,2026-04-17T14:18:03.140029
4582.3,24.6,66,2026-04-17T14:19:03.140029
4399.5,24.3,66,2026-04-17T14:20:03.140029
4420.6,25.9,66,2026-04-17T14:21:03.140029
4443.3,24.6,66,2026-04-17T14:22:03.140029
4447.9,25.7,66,2026-04-17T14:23:03.140029
4292.9,24.7,66,2026-04-17T14:24:03.140029
4236.7,24.1,66,2026-04-17T14:25:03.140029
4286.2,25.9,65,2026-04-17T14:26:03.140029
4333.9,24.5,65,2026-04-17T14:27:03.140029
4407.2,24.0,65,2026-04-17T14:28:03.140029
4509.0,24.4,65,2026-04-17T14:29:03.140029
4516.6,24.9,65,2026-04-17T14:30:03.140029
4188.7,24.1,65,2026-04-17T14:31:03.140029
4240.6,24.7,64,2026-04-17T14:32:03.140029
4303.8,24.3,64,2026-04-17T14:33:03.140029
4311.9,25.6,64,2026-04-17T14:34:03.140029
4409.6,24.4,64,2026-04-17T14:35:03.140029
4241.2,25.0,64,2026-04-17T14:36:03.140029
4210.2,24.5,64,2026-04-17T14:37:03.140029
4303.1,24.3,64,2026-04-17T14:38:03.140029
4192.9,25.8,63,2026-04-17T14:39:03.140029
4229.2,24.3,63,2026-04-17T14:40:03.140029
4384.8,24.3,63,2026-04-17T14:41:03.140029
4457.0,24.5,63,2026-04-17T14:42:03.140029
4347.2,24.5,63,2026-04-17T14:43:03.140029
4285.0,25.1,63,2026-04-17T14:44:03.140029
4296.4,25.7,63,2026-04-17T14:45:03.140029
4422.5,25.6,62,2026-04-17T14:46:03.140029
4370.0,25.3,62,2026-04-17T14:47:03.140029
4454.9,24.8,62,2026-04-17T14:48:03.140029
4219.6,25.3,62,2026-04-17T14:49:03.140029
4580.7,25.9,62,2026-04-17T14:50:03.140029
4527.8,24.8,62,2026-04-17T14:51:03.140029
4311.2,25.7,62,2026-04-17T14:52:03.140029
4418.7,25.2,62,2026-04-17T14:53:03.140029
4224.9,25.3,62,2026-04-17T14:54:03.140029
4577.5,24.6,62,2026-04-17T14:55:03.140029
4349.8,25.0,61,2026-04-17T14:56:03.140029
4445.0,25.4,61,2026-04-17T14:57:03.140029
4232.8,25.0,61,2026-04-17T14:58:03.140029
4265.0,24.5,61,2026-04-17T14:59:03.140029
3856.5,23.7,61,2026-04-17T15:00:03.140029
3934.8,24.1,61,2026-04-17T15:01:03.140029
4103.4,22.8,61,2026-04-17T15:02:03.140029
3916.7,23.3,60,2026-04-17T15:03:03.140029
3977.9,24.2,60,2026-04-17T15:04:03.140029
3856.5,24.2,60,2026-04-17T15:05:03.140029
4079.9,23.9,60,2026-04-17T15:06:03.140029
3875.3,24.0,60,2026-04-17T15:07:03.140029
4135.0,23.5,60,2026-04-17T15:08:03.140029
4117.7,24.3,60,2026-04-17T15:09:03.140029
4157.5,24.4,60,2026-04-17T15:10:03.140029
4167.1,23.1,59,2026-04-17T15:11:03.140029
4173.7,23.3,59,2026-04-17T15:12:03.140029
3873.1,23.6,59,2026-04-17T15:13:03.140029
3976.6,22.7,59,2026-04-17T15:14:03.140029
3879.5,22.9,59,2026-04-17T15:15:03.140029
4201.5,22.9,59,2026-04-17T15:16:03.140029
4133.7,23.6,59,2026-04-17T15:17:03.140029
4123.5,23.3,58,2026-04-17T15:18:03.140029
4131.2,22.7,58,2026-04-17T15:19:03.140029
4134.5,24.3,58,2026-04-17T15:20:03.140029
4057.4,24.1,58,2026-04-17T15:21:03.140029
3901.7,24.6,58,2026-04-17T15:22:03.140029
3990.2,22.9,58,2026-04-17T15:23:03.140029
4146.4,23.0,58,2026-04-17T15:24:03.140029
4061.6,24.6,58,2026-04-17T15:25:03.140029
4225.2,24.4,57,2026-04-17T15:26:03.140029
3920.1,23.2,57,2026-04-17T15:27:03.140029
4069.4,24.0,57,2026-04-17T15:28:03.140029
4015.5,23.1,57,2026-04-17T15:29:03.140029
4226.4,24.5,57,2026-04-17T15:30:03.140029
3919.7,23.5,57,2026-04-17T15:31:03.140029
3861.3,23.8,56,2026-04-17T15:32:03.140029
4225.0,23.3,56,2026-04-17T15:33:03.140029
4118.0,24.2,56,2026-04-17T15:34:03.140029
4076.7,24.3,56,2026-04-17T15:35:03.140029
4086.7,23.5,56,2026-04-17T15:36:03.140029
3875.1,23.5,56,2026-04-17T15:37:03.140029
4245.7,23.4,56,2026-04-17T15:38:03.140029
3974.9,23.7,56,2026-04-17T15:39:03.140029
4011.6,23.5,55,2026-04-17T15:40:03.140029
3938.5,24.4,55,2026-04-17T15:41:03.140029
3944.5,24.1,55,2026-04-17T15:42:03.140029
3957.2,23.0,55,2026-04-17T15:43:03.140029
4181.1,22.9,55,2026-04-17T15:44:03.140029
3897.5,24.2,55,2026-04-17T15:45:03.140029
4121.2,24.1,55,2026-04-17T15:46:03.140029
4174.4,23.9,55,2026-04-17T15:47:03.140029
4136.3,22.9,54,2026-04-17T15:48:03.140029
3957.4,24.3,54,2026-04-17T15:49:03.140029
3925.8,24.5,54,2026-04-17T15:50:03.140029
4240.2,24.6,54,2026-04-17T15:51:03.140029
4032.5,24.1,54,2026-04-17T15:52:03.140029
3913.6,22.9,54,2026-04-17T15:53:03.140029
3990.2,23.2,54,2026-04-17T15:54:03.140029
3923.4,23.3,53,2026-04-17T15:55:03.140029
4053.7,24.6,53,2026-04-17T15:56:03.140029
3928.6,23.4,53,2026-04-17T15:57:03.140029
3948.9,23.7,53,2026-04-17T15:58:03.140029
4117.9,24.0,53,2026-04-17T15:59:03.140029
3662.8,22.0,53,2026-04-17T16:00:03.140029
3608.4,21.2,53,2026-04-17T16:01:03.140029
3633.6,21.3,53,2026-04-17T16:02:03.140029
3541.5,22.6,53,2026-04-17T16:03:03.140029
3320.2,21.2,52,2026-04-17T16:04:03.140029
3685.2,22.5,52,2026-04-17T16:05:03.140029
3588.8,22.6,52,2026-04-17T16:06:03.140029
3491.0,22.6,52,2026-04-17T16:07:03.140029
3599.3,22.0,52,2026-04-17T16:08:03.140029
3457.4,22.7,52,2026-04-17T16:09:03.140029
3505.9,22.7,52,2026-04-17T16:10:03.140029
3523.4,21.8,52,2026-04-17T16:11:03.140029
3377.6,22.9,51,2026-04-17T16:12:03.140029
3656.6,21.5,51,2026-04-17T16:13:03.140029
3504.8,21.1,51,2026-04-17T16:14:03.140029
3377.7,22.5,51,2026-04-17T16:15:03.140029
3551.8,21.3,51,2026-04-17T16:16:03.140029
3471.4,21.7,51,2026-04-17T16:17:03.140029
3333.4,21.1,51,2026-04-17T16:18:03.140029
3575.8,21.3,51,2026-04-17T16:19:03.140029
3597.5,21.4,50,2026-04-17T16:20:03.140029
3336.7,22.5,50,2026-04-17T16:21:03.140029
3557.6,22.0,50,2026-04-17T16:22:03.140029
3372.1,22.5,50,2026-04-17T16:23:03.140029
3370.5,22.7,50,2026-04-17T16:24:03.140029
3650.0,22.5,50,2026-04-17T16:25:03.140029
3555.9,21.1,50,2026-04-17T16:26:03.140029
3326.6,22.8,50,2026-04-17T16:27:03.140029
3320.2,21.9,49,2026-04-17T16:28:03.140029
3431.4,22.0,49,2026-04-17T16:29:03.140029
3601.9,21.1,49,2026-04-17T16:30:03.140029
3405.8,21.2,49,2026-04-17T16:31:03.140029
3563.8,21.6,49,2026-04-17T16:32:03.140029
3446.0,22.2,49,2026-04-17T16:33:03.140029
3638.8,22.5,49,2026-04-17T16:34:03.140029
3455.4,21.5,48,2026-04-17T16:35:03.140029
3380.0,22.1,48,2026-04-17T16:36:03.140029
3682.5,21.8,48,2026-04-17T16:37:03.140029
3646.5,22.1,48,2026-04-17T16:38:03.140029
3654.0,21.1,48,2026-04-17T16:39:03.140029
3566.1,22.5,48,2026-04-17T16:40:03.140029
3638.4,21.2,48,2026-04-17T16:41:03.140029
3319.8,21.6,47,2026-04-17T16:42:03.140029
3572.4,22.8,47,2026-04-17T16:43:03.140029
3460.2,22.0,47,2026-04-17T16:44:03.140029
3466.8,22.8,47,2026-04-17T16:45:03.140029
3360.5,21.2,47,2026-04-17T16:46:03.140029
3533.8,22.6,47,2026-04-17T16:47:03.140029
3662.3,21.5,47,2026-04-17T16:48:03.140029
3323.9,22.2,46,2026-04-17T16:49:03.140029
3455.8,22.6,46,2026-04-17T16:50:03.140029
3386.5,21.5,46,2026-04-17T16:51:03.140029
3466.8,22.2,46,2026-04-17T16:52:03.140029
3538.5,22.5,46,2026-04-17T16:53:03.140029
3639.5,21.1,46,2026-04-17T16:54:03.140029
3627.4,22.5,46,2026-04-17T16:55:03.140029
3453.5,21.5,45,2026-04-17T16:56:03.140029
3678.1,22.3,45,2026-04-17T16:57:03.140029
3676.0,23.0,45,2026-04-17T16:58:03.140029
3493.2,21.6,45,2026-04-17T16:59:03.140029
2690.8,20.5,45,2026-04-17T17:00:03.140029
2625.6,19.8,45,2026-04-17T17:01:03.140029
2738.3,19.1,45,2026-04-17T17:02:03.140029
2651.1,19.8,44,2026-04-17T17:03:03.140029
2693.5,19.6,44,2026-04-17T17:04:03.140029
2828.2,19.3,44,2026-04-17T17:05:03.140029
2661.6,19.1,44,2026-04-17T17:06:03.140029
2829.7,19.9,44,2026-04-17T17:07:03.140029
2607.6,20.4,44,2026-04-17T17:08:03.140029
2641.6,19.8,44,2026-04-17T17:09:03.140029
2707.9,20.0,44,2026-04-17T17:10:03.140029
2674.4,19.1,44,2026-04-17T17:11:03.140029
2840.4,19.1,43,2026-04-17T17:12:03.140029
2778.9,20.6,43,2026-04-17T17:13:03.140029
2904.4,20.6,43,2026-04-17T17:14:03.140029
2716.2,20.8,43,2026-04-17T17:15:03.140029
2710.6,19.9,43,2026-04-17T17:16:03.140029
2773.6,19.8,43,2026-04-17T17:17:03.140029
2689.2,19.8,43,2026-04-17T17:18:03.140029
2623.3,20.2,43,2026-04-17T17:19:03.140029
2668.9,19.8,42,2026-04-17T17:20:03.140029
2623.7,20.2,42,2026-04-17T17:21:03.140029
2992.8,20.9,42,2026-04-17T17:22:03.140029
2768.5,20.6,42,2026-04-17T17:23:03.140029
2725.8,20.1,42,2026-04-17T17:24:03.140029
2890.8,20.6,42,2026-04-17T17:25:03.140029
2632.7,19.7,42,2026-04-17T17:26:03.140029
2919.5,20.8,41,2026-04-17T17:27:03.140029
2730.0,20.3,41,2026-04-17T17:28:03.140029
2831.2,19.2,41,2026-04-17T17:29:03.140029
2830.2,20.0,41,2026-04-17T17:30:03.140029
2839.0,19.8,41,2026-04-17T17:31:03.140029
2919.4,19.6,41,2026-04-17T17:32:03.140029
2837.9,21.0,41,2026-04-17T17:33:03.140029
2856.9,20.2,40,2026-04-17T17:34:03.140029
2643.4,21.0,40,2026-04-17T17:35:03.140029
2636.8,20.1,40,2026-04-17T17:36:03.140029
2756.5,19.3,40,2026-04-17T17:37:03.140029
2985.5,20.7,40,2026-04-17T17:38:03.140029
2848.5,20.0,40,2026-04-17T17:39:03.140029
2875.0,20.3,40,2026-04-17T17:40:03.140029
2769.4,19.8,40,2026-04-17T17:41:03.140029
2896.4,20.1,75,2026-04-17T17:42:03.140029
2957.2,19.9,74,2026-04-17T17:43:03.140029
2721.0,19.8,74,2026-04-17T17:44:03.140029
2608.5,20.4,74,2026-04-17T17:45:03.140029
2926.4,20.7,74,2026-04-17T17:46:03.140029
2866.7,20.2,74,2026-04-17T17:47:03.140029
2802.4,19.2,74,2026-04-17T17:48:03.140029
2789.0,20.7,73,2026-04-17T17:49:03.140029
2837.3,19.4,73,2026-04-17T17:50:03.140029
2608.4,21.0,73,2026-04-17T17:51:03.140029
2960.5,19.2,73,2026-04-17T17:52:03.140029
2733.9,20.7,73,2026-04-17T17:53:03.140029
2750.8,19.5,73,2026-04-17T17:54:03.140029
2953.7,19.6,73,2026-04-17T17:55:03.140029
2895.1,19.4,73,2026-04-17T17:56:03.140029
2786.1,20.0,73,2026-04-17T17:57:03.140029
2812.1,20.3,72,2026-04-17T17:58:03.140029
2876.6,20.4,72,2026-04-17T17:59:03.140029
1965.6,17.8,72,2026-04-17T18:00:03.140029
1772.3,18.0,72,2026-04-17T18:01:03.140029
2028.9,18.0,72,2026-04-17T18:02:03.140029
1942.7,18.6,72,2026-04-17T18:03:03.140029
1862.6,18.9,71,2026-04-17T18:04:03.140029
2026.7,18.3,71,2026-04-17T18:05:03.140029
1979.1,17.8,71,2026-04-17T18:06:03.140029
2121.3,18.5,71,2026-04-17T18:07:03.140029
1870.6,18.9,71,2026-04-17T18:08:03.140029
1893.8,18.9,71,2026-04-17T18:09:03.140029
1764.6,18.8,71,2026-04-17T18:10:03.140029
2109.6,18.8,71,2026-04-17T18:11:03.140029
2125.6,19.0,70,2026-04-17T18:12:03.140029
1826.7,18.1,70,2026-04-17T18:13:03.140029
1973.5,17.1,70,2026-04-17T18:14:03.140029
1877.9,18.2,70,2026-04-17T18:15:03.140029
1986.8,18.0,70,2026-04-17T18:16:03.140029
2007.5,18.8,70,2026-04-17T18:17:03.140029
1819.1,18.7,70,2026-04-17T18:18:03.140029
1900.9,17.6,69,2026-04-17T18:19:03.140029
1789.5,17.9,69,2026-04-17T18:20:03.140029
1842.6,17.3,69,2026-04-17T18:21:03.140029
1807.0,18.8,69,2026-04-17T18:22:03.140029
1968.9,17.6,69,2026-04-17T18:23:03.140029
2128.2,18.2,69,2026-04-17T18:24:03.140029
1953.4,17.4,69,2026-04-17T18:25:03.140029
1758.0,18.6,69,2026-04-17T18:26:03.140029
1955.9,17.5,68,2026-04-17T18:27:03.140029
1852.9,18.8,68,2026-04-17T18:28:03.140029
1931.4,18.6,68,2026-04-17T18:29:03.140029
1808.6,17.8,68,2026-04-17T18:30:03.140029
2100.2,18.6,68,2026-04-17T18:31:03.140029
2100.7,17.9,68,2026-04-17T18:32:03.140029
2010.0,18.8,68,2026-04-17T18:33:03.140029
2035.9,18.3,68,2026-04-17T18:34:03.140029
2127.9,18.2,67,2026-04-17T18:35:03.140029
1774.2,18.4,67,2026-04-17T18:36:03.140029
1797.1,17.0,67,2026-04-17T18:37:03.140029
2026.0,17.3,67,2026-04-17T18:38:03.140029
1908.2,17.2,67,2026-04-17T18:39:03.140029
1978.7,17.5,67,2026-04-17T18:40:03.140029
1997.7,17.1,67,2026-04-17T18:41:03.140029
1769.5,17.6,67,2026-04-17T18:42:03.140029
1911.0,17.5,66,2026-04-17T18:43:03.140029
1923.9,18.9,66,2026-04-17T18:44:03.140029
1802.9,17.5,66,2026-04-17T18:45:03.140029
1901.3,18.2,66,2026-04-17T18:46:03.140029
1857.2,18.4,66,2026-04-17T18:47:03.140029
2031.4,18.6,65,2026-04-17T18:48:03.140029
2007.7,17.5,65,2026-04-17T18:49:03.140029
1849.5,17.3,65,2026-04-17T18:50:03.140029
1789.7,17.8,65,2026-04-17T18:51:03.140029
1975.0,18.2,65,2026-04-17T18:52:03.140029
1986.4,17.4,65,2026-04-17T18:53:03.140029
1920.9,17.3,65,2026-04-17T18:54:03.140029
2073.7,18.5,65,2026-04-17T18:55:03.140029
2023.8,18.5,64,2026-04-17T18:56:03.140029
1795.1,17.7,64,2026-04-17T18:57:03.140029
2051.6,17.2,64,2026-04-17T18:58:03.140029
1854.2,17.3,64,2026-04-17T18:59:03.140029
1046.4,15.7,64,2026-04-17T19:00:03.140029
1091.0,15.2,64,2026-04-17T19:01:03.140029
1060.6,16.7,64,2026-04-17T19:02:03.140029
1094.8,16.8,64,2026-04-17T19:03:03.140029
1188.2,16.2,64,2026-04-17T19:04:03.140029
916.5,16.7,64,2026-04-17T19:05:03.140029
1133.2,16.1,63,2026-04-17T19:06:03.140029
1163.3,16.3,63,2026-04-17T19:07:03.140029
833.4,15.4,63,2026-04-17T19:08:03.140029
1099.6,16.3,63,2026-04-17T19:09:03.140029
1029.2,15.8,63,2026-04-17T19:10:03.140029
1161.9,16.3,63,2026-04-17T19:11:03.140029
1160.8,15.7,63,2026-04-17T19:12:03.140029
854.4,15.3,63,2026-04-17T19:13:03.140029
1198.6,16.7,62,2026-04-17T19:14:03.140029
1045.5,16.4,62,2026-04-17T19:15:03.140029
903.1,15.8,62,2026-04-17T19:16:03.140029
1150.3,16.3,62,2026-04-17T19:17:03.140029
997.1,16.6,62,2026-04-17T19:18:03.140029
912.9,16.9,62,2026-04-17T19:19:03.140029
998.5,14.9,62,2026-04-17T19:20:03.140029
1022.5,16.6,62,2026-04-17T19:21:03.140029
1071.4,15.5,62,2026-04-17T19:22:03.140029
1132.8,15.7,61,2026-04-17T19:23:03.140029
1141.3,16.3,61,2026-04-17T19:24:03.140029
1132.4,15.6,61,2026-04-17T19:25:03.140029
813.9,15.1,61,2026-04-17T19:26:03.140029
1194.0,15.5,61,2026-04-17T19:27:03.140029
945.2,16.5,61,2026-04-17T19:28:03.140029
1027.8,16.9,61,2026-04-17T19:29:03.140029
1002.1,16.2,61,2026-04-17T19:30:03.140029
1123.4,16.5,61,2026-04-17T19:31:03.140029
932.5,15.8,60,2026-04-17T19:32:03.140029
806.0,15.0,60,2026-04-17T19:33:03.140029
958.2,15.6,60,2026-04-17T19:34:03.140029
1001.5,15.1,60,2026-04-17T19:35:03.140029
1181.2,15.5,60,2026-04-17T19:36:03.140029
1162.0,15.9,60,2026-04-17T19:37:03.140029
998.2,15.1,60,2026-04-17T19:38:03.140029
967.6,16.5,59,2026-04-17T19:39:03.140029
803.8,15.6,59,2026-04-17T19:40:03.140029
874.6,15.1,59,2026-04-17T19:41:03.140029
1085.9,16.3,59,2026-04-17T19:42:03.140029
